1.000000e+01 4.491377e+01 
1.122018e+01 4.524507e+01 
1.258925e+01 4.552751e+01 
1.412538e+01 4.576574e+01 
1.584893e+01 4.596474e+01 
1.778279e+01 4.612958e+01 
1.995262e+01 4.626513e+01 
2.238721e+01 4.637590e+01 
2.511886e+01 4.646595e+01 
2.818383e+01 4.653883e+01 
3.162278e+01 4.659761e+01 
3.548134e+01 4.664487e+01 
3.981072e+01 4.668278e+01 
4.466836e+01 4.671313e+01 
5.011872e+01 4.673739e+01 
5.623413e+01 4.675676e+01 
6.309573e+01 4.677220e+01 
7.079458e+01 4.678451e+01 
7.943282e+01 4.679431e+01 
8.912509e+01 4.680212e+01 
1.000000e+02 4.680832e+01 
1.122018e+02 4.681326e+01 
1.258925e+02 4.681719e+01 
1.412538e+02 4.682031e+01 
1.584893e+02 4.682279e+01 
1.778279e+02 4.682476e+01 
1.995262e+02 4.682633e+01 
2.238721e+02 4.682757e+01 
2.511886e+02 4.682856e+01 
2.818383e+02 4.682935e+01 
3.162278e+02 4.682997e+01 
3.548134e+02 4.683047e+01 
3.981072e+02 4.683086e+01 
4.466836e+02 4.683117e+01 
5.011872e+02 4.683142e+01 
5.623413e+02 4.683162e+01 
6.309573e+02 4.683178e+01 
7.079458e+02 4.683190e+01 
7.943282e+02 4.683200e+01 
8.912509e+02 4.683208e+01 
1.000000e+03 4.683214e+01 
1.122018e+03 4.683219e+01 
1.258925e+03 4.683223e+01 
1.412538e+03 4.683226e+01 
1.584893e+03 4.683228e+01 
1.778279e+03 4.683230e+01 
1.995262e+03 4.683232e+01 
2.238721e+03 4.683233e+01 
2.511886e+03 4.683234e+01 
2.818383e+03 4.683235e+01 
3.162278e+03 4.683236e+01 
3.548134e+03 4.683236e+01 
3.981072e+03 4.683237e+01 
4.466836e+03 4.683237e+01 
5.011872e+03 4.683237e+01 
5.623413e+03 4.683237e+01 
6.309573e+03 4.683237e+01 
7.079458e+03 4.683238e+01 
7.943282e+03 4.683238e+01 
8.912509e+03 4.683238e+01 
1.000000e+04 4.683238e+01 
1.122018e+04 4.683238e+01 
1.258925e+04 4.683238e+01 
1.412538e+04 4.683238e+01 
1.584893e+04 4.683238e+01 
1.778279e+04 4.683238e+01 
1.995262e+04 4.683238e+01 
2.238721e+04 4.683238e+01 
2.511886e+04 4.683238e+01 
2.818383e+04 4.683238e+01 
3.162278e+04 4.683238e+01 
3.548134e+04 4.683238e+01 
3.981072e+04 4.683238e+01 
4.466836e+04 4.683238e+01 
5.011872e+04 4.683238e+01 
5.623413e+04 4.683238e+01 
6.309573e+04 4.683238e+01 
7.079458e+04 4.683238e+01 
7.943282e+04 4.683238e+01 
8.912509e+04 4.683238e+01 
1.000000e+05 4.683238e+01 
