1.000000e+01 -3.028089e-01 
1.122018e+01 -2.815148e-01 
1.258925e+01 -2.645263e-01 
1.412538e+01 -2.509847e-01 
1.584893e+01 -2.401984e-01 
1.778279e+01 -2.316115e-01 
1.995262e+01 -2.247787e-01 
2.238721e+01 -2.193436e-01 
2.511886e+01 -2.150216e-01 
2.818383e+01 -2.115854e-01 
3.162278e+01 -2.088540e-01 
3.548134e+01 -2.066832e-01 
3.981072e+01 -2.049581e-01 
4.466836e+01 -2.035873e-01 
5.011872e+01 -2.024982e-01 
5.623413e+01 -2.016328e-01 
6.309573e+01 -2.009453e-01 
7.079458e+01 -2.003992e-01 
7.943282e+01 -1.999653e-01 
8.912509e+01 -1.996206e-01 
1.000000e+02 -1.993468e-01 
1.122018e+02 -1.991293e-01 
1.258925e+02 -1.989565e-01 
1.412538e+02 -1.988193e-01 
1.584893e+02 -1.987102e-01 
1.778279e+02 -1.986236e-01 
1.995262e+02 -1.985548e-01 
2.238721e+02 -1.985002e-01 
2.511886e+02 -1.984568e-01 
2.818383e+02 -1.984223e-01 
3.162278e+02 -1.983949e-01 
3.548134e+02 -1.983732e-01 
3.981072e+02 -1.983559e-01 
4.466836e+02 -1.983422e-01 
5.011872e+02 -1.983313e-01 
5.623413e+02 -1.983226e-01 
6.309573e+02 -1.983158e-01 
7.079458e+02 -1.983103e-01 
7.943282e+02 -1.983060e-01 
8.912509e+02 -1.983026e-01 
1.000000e+03 -1.982999e-01 
1.122018e+03 -1.982977e-01 
1.258925e+03 -1.982961e-01 
1.412538e+03 -1.982948e-01 
1.584893e+03 -1.982937e-01 
1.778279e+03 -1.982930e-01 
1.995262e+03 -1.982924e-01 
2.238721e+03 -1.982920e-01 
2.511886e+03 -1.982918e-01 
2.818383e+03 -1.982917e-01 
3.162278e+03 -1.982917e-01 
3.548134e+03 -1.982919e-01 
3.981072e+03 -1.982922e-01 
4.466836e+03 -1.982927e-01 
5.011872e+03 -1.982933e-01 
5.623413e+03 -1.982942e-01 
6.309573e+03 -1.982954e-01 
7.079458e+03 -1.982969e-01 
7.943282e+03 -1.982988e-01 
8.912509e+03 -1.983012e-01 
1.000000e+04 -1.983043e-01 
1.122018e+04 -1.983081e-01 
1.258925e+04 -1.983130e-01 
1.412538e+04 -1.983191e-01 
1.584893e+04 -1.983269e-01 
1.778279e+04 -1.983366e-01 
1.995262e+04 -1.983489e-01 
2.238721e+04 -1.983644e-01 
2.511886e+04 -1.983839e-01 
2.818383e+04 -1.984084e-01 
3.162278e+04 -1.984392e-01 
3.548134e+04 -1.984781e-01 
3.981072e+04 -1.985270e-01 
4.466836e+04 -1.985886e-01 
5.011872e+04 -1.986661e-01 
5.623413e+04 -1.987637e-01 
6.309573e+04 -1.988866e-01 
7.079458e+04 -1.990412e-01 
7.943282e+04 -1.992359e-01 
8.912509e+04 -1.994811e-01 
1.000000e+05 -1.997896e-01 
1.122018e+05 -2.001780e-01 
1.258925e+05 -2.006670e-01 
1.412538e+05 -2.012825e-01 
1.584893e+05 -2.020572e-01 
1.778279e+05 -2.030323e-01 
1.995262e+05 -2.042596e-01 
2.238721e+05 -2.058043e-01 
2.511886e+05 -2.077481e-01 
2.818383e+05 -2.101939e-01 
3.162278e+05 -2.132712e-01 
3.548134e+05 -2.171423e-01 
3.981072e+05 -2.220110e-01 
4.466836e+05 -2.281327e-01 
5.011872e+05 -2.358276e-01 
5.623413e+05 -2.454961e-01 
6.309573e+05 -2.576385e-01 
7.079458e+05 -2.728780e-01 
7.943282e+05 -2.919900e-01 
8.912509e+05 -3.159351e-01 
1.000000e+06 -3.458991e-01 
1.122018e+06 -3.833387e-01 
1.258925e+06 -4.300315e-01 
1.412538e+06 -4.881305e-01 
1.584893e+06 -5.602177e-01 
1.778279e+06 -6.493525e-01 
1.995262e+06 -7.591056e-01 
2.238721e+06 -8.935677e-01 
2.511886e+06 -1.057318e+00 
2.818383e+06 -1.255341e+00 
3.162278e+06 -1.492868e+00 
3.548134e+06 -1.775159e+00 
3.981072e+06 -2.107206e+00 
4.466836e+06 -2.493412e+00 
5.011872e+06 -2.937258e+00 
5.623413e+06 -3.441052e+00 
6.309573e+06 -4.005771e+00 
7.079458e+06 -4.631069e+00 
7.943282e+06 -5.315430e+00 
8.912509e+06 -6.056455e+00 
1.000000e+07 -6.851232e+00 
