3.628000e-04 8.206365e+00 3.628000e-04 4.424969e+00 3.628000e-04 8.591681e-01 3.628000e-04 1.267965e-01 
3.728000e-04 8.268563e+00 3.728000e-04 4.549164e+00 3.728000e-04 1.041698e+00 3.728000e-04 1.755925e-01 
3.828000e-04 8.333716e+00 3.828000e-04 4.679258e+00 3.828000e-04 1.232909e+00 3.828000e-04 3.550660e-01 
3.928000e-04 8.401381e+00 3.928000e-04 4.814368e+00 3.928000e-04 1.431507e+00 3.928000e-04 5.685752e-01 
4.028000e-04 8.471118e+00 4.028000e-04 4.953615e+00 4.028000e-04 1.636195e+00 4.028000e-04 7.887635e-01 
4.128000e-04 8.542490e+00 4.128000e-04 5.096127e+00 4.128000e-04 1.845692e+00 4.128000e-04 1.014226e+00 
4.228000e-04 8.615069e+00 4.228000e-04 5.241051e+00 4.228000e-04 2.058743e+00 4.228000e-04 1.243606e+00 
4.328000e-04 8.688442e+00 4.328000e-04 5.387559e+00 4.328000e-04 2.274131e+00 4.328000e-04 1.475586e+00 
4.428000e-04 8.762210e+00 4.428000e-04 5.534857e+00 4.428000e-04 2.490687e+00 4.428000e-04 1.708901e+00 
4.528000e-04 8.835995e+00 4.528000e-04 5.682188e+00 4.528000e-04 2.707300e+00 4.528000e-04 1.942347e+00 
4.628000e-04 8.909439e+00 4.628000e-04 5.828839e+00 4.628000e-04 2.922919e+00 4.628000e-04 2.174784e+00 
4.728000e-04 8.982209e+00 4.728000e-04 5.974144e+00 4.728000e-04 3.136563e+00 4.728000e-04 2.405150e+00 
4.828000e-04 9.053995e+00 4.828000e-04 6.117484e+00 4.828000e-04 3.347323e+00 4.828000e-04 2.632457e+00 
4.928000e-04 9.124513e+00 4.928000e-04 6.258292e+00 4.928000e-04 3.554365e+00 4.928000e-04 2.855799e+00 
5.028000e-04 9.193504e+00 5.028000e-04 6.396053e+00 5.028000e-04 3.756930e+00 5.028000e-04 3.074351e+00 
5.128000e-04 9.260736e+00 5.128000e-04 6.530299e+00 5.128000e-04 3.954331e+00 5.128000e-04 3.287368e+00 
5.228000e-04 9.326000e+00 5.228000e-04 6.660618e+00 5.228000e-04 4.145958e+00 5.228000e-04 3.494185e+00 
5.328000e-04 9.389113e+00 5.328000e-04 6.786640e+00 5.328000e-04 4.331272e+00 5.328000e-04 3.694214e+00 
5.428000e-04 9.449914e+00 5.428000e-04 6.908047e+00 5.428000e-04 4.509800e+00 5.428000e-04 3.886941e+00 
5.528000e-04 9.508265e+00 5.528000e-04 7.024561e+00 5.528000e-04 4.681135e+00 5.528000e-04 4.071921e+00 
5.628000e-04 9.564048e+00 5.628000e-04 7.135947e+00 5.628000e-04 4.844930e+00 5.628000e-04 4.248774e+00 
5.728000e-04 9.617163e+00 5.728000e-04 7.242006e+00 5.728000e-04 5.000894e+00 5.728000e-04 4.417181e+00 
5.828000e-04 9.667529e+00 5.828000e-04 7.342576e+00 5.828000e-04 5.148786e+00 5.828000e-04 4.576879e+00 
5.928000e-04 9.715079e+00 5.928000e-04 7.437524e+00 5.928000e-04 5.288411e+00 5.928000e-04 4.727653e+00 
6.028000e-04 9.759762e+00 6.028000e-04 7.526746e+00 6.028000e-04 5.419616e+00 6.028000e-04 4.869334e+00 
6.128000e-04 9.801537e+00 6.128000e-04 7.610162e+00 6.128000e-04 5.542282e+00 6.128000e-04 5.001791e+00 
6.228000e-04 9.840375e+00 6.228000e-04 7.687714e+00 6.228000e-04 5.656324e+00 6.228000e-04 5.124926e+00 
6.328000e-04 9.876255e+00 6.328000e-04 7.759360e+00 6.328000e-04 5.761681e+00 6.328000e-04 5.238673e+00 
6.428000e-04 9.909165e+00 6.428000e-04 7.825075e+00 6.428000e-04 5.858314e+00 6.428000e-04 5.342986e+00 
6.528000e-04 9.939099e+00 6.528000e-04 7.884845e+00 6.528000e-04 5.946205e+00 6.528000e-04 5.437841e+00 
6.628000e-04 9.966053e+00 6.628000e-04 7.938668e+00 6.628000e-04 6.025347e+00 6.628000e-04 5.523230e+00 
6.728000e-04 9.990030e+00 6.728000e-04 7.986545e+00 6.728000e-04 6.095744e+00 6.728000e-04 5.599154e+00 
6.828000e-04 1.001103e+01 6.828000e-04 8.028487e+00 6.828000e-04 6.157410e+00 6.828000e-04 5.665626e+00 
6.928000e-04 1.002907e+01 6.928000e-04 8.064503e+00 6.928000e-04 6.210361e+00 6.928000e-04 5.722660e+00 
7.028000e-04 1.004415e+01 7.028000e-04 8.094608e+00 7.028000e-04 6.254616e+00 7.028000e-04 5.770276e+00 
