1.000000e-09 2.977735e-01 
1.000010e-04 5.956638e-01 
2.000010e-04 6.135066e-01 
3.000010e-04 6.239948e-01 
4.000010e-04 6.315928e-01 
5.000010e-04 6.372652e-01 
6.000010e-04 6.419258e-01 
7.000010e-04 6.459018e-01 
8.000010e-04 6.493518e-01 
9.000010e-04 6.523960e-01 
1.000001e-03 6.551199e-01 
1.100001e-03 6.575844e-01 
1.200001e-03 6.598345e-01 
1.300001e-03 6.619046e-01 
1.400001e-03 6.638212e-01 
1.500001e-03 6.656056e-01 
1.600001e-03 6.672748e-01 
1.700001e-03 6.688428e-01 
1.800001e-03 6.703211e-01 
1.900001e-03 6.717195e-01 
2.000001e-03 6.730462e-01 
2.100001e-03 6.743081e-01 
2.200001e-03 6.755114e-01 
2.300001e-03 6.766611e-01 
2.400001e-03 6.777619e-01 
2.500001e-03 6.788177e-01 
2.600001e-03 6.798322e-01 
2.700001e-03 6.808083e-01 
2.800001e-03 6.817490e-01 
2.900001e-03 6.826566e-01 
3.000001e-03 6.835334e-01 
3.100001e-03 6.843815e-01 
3.200001e-03 6.852027e-01 
3.300001e-03 6.859986e-01 
3.400001e-03 6.867708e-01 
3.500001e-03 6.875205e-01 
3.600001e-03 6.882492e-01 
3.700001e-03 6.889578e-01 
3.800001e-03 6.896476e-01 
3.900001e-03 6.903195e-01 
4.000001e-03 6.909743e-01 
4.100001e-03 6.916130e-01 
4.200001e-03 6.922362e-01 
4.300001e-03 6.928449e-01 
4.400001e-03 6.934395e-01 
4.500001e-03 6.940207e-01 
4.600001e-03 6.945892e-01 
4.700001e-03 6.951455e-01 
4.800001e-03 6.956900e-01 
4.900001e-03 6.962233e-01 
5.000001e-03 6.967459e-01 
5.100001e-03 6.972581e-01 
5.200001e-03 6.977603e-01 
5.300001e-03 6.982530e-01 
5.400001e-03 6.987365e-01 
5.500001e-03 6.992111e-01 
5.600001e-03 6.996771e-01 
5.700001e-03 7.001349e-01 
5.800001e-03 7.005848e-01 
5.900001e-03 7.010269e-01 
6.000001e-03 7.014616e-01 
6.100001e-03 7.018891e-01 
6.200001e-03 7.023097e-01 
6.300001e-03 7.027236e-01 
6.400001e-03 7.031309e-01 
6.500001e-03 7.035319e-01 
6.600001e-03 7.039268e-01 
6.700001e-03 7.043158e-01 
6.800001e-03 7.046989e-01 
6.900001e-03 7.050765e-01 
7.000001e-03 7.054487e-01 
7.100001e-03 7.058156e-01 
7.200001e-03 7.061773e-01 
7.300001e-03 7.065341e-01 
7.400001e-03 7.068860e-01 
7.500001e-03 7.072332e-01 
7.600001e-03 7.075758e-01 
7.700001e-03 7.079139e-01 
7.800001e-03 7.082476e-01 
7.900001e-03 7.085771e-01 
8.000001e-03 7.089025e-01 
8.100001e-03 7.092238e-01 
8.200001e-03 7.095412e-01 
8.300001e-03 7.098547e-01 
8.400001e-03 7.101644e-01 
8.500001e-03 7.104705e-01 
8.600001e-03 7.107730e-01 
8.700001e-03 7.110721e-01 
8.800001e-03 7.113677e-01 
8.900001e-03 7.116599e-01 
9.000001e-03 7.119489e-01 
9.100001e-03 7.122347e-01 
9.200001e-03 7.125174e-01 
9.300001e-03 7.127970e-01 
9.400001e-03 7.130737e-01 
9.500001e-03 7.133474e-01 
9.600001e-03 7.136182e-01 
9.700001e-03 7.138862e-01 
9.800001e-03 7.141515e-01 
9.900001e-03 7.144141e-01 
