                          diode1.cir    ;voltage drive
                          DC transfer characteristic  Tue Aug 18 14:36:51  2020
--------------------------------------------------------------------------------
Index   v-sweep         out             v-sweep         
--------------------------------------------------------------------------------
89	-4.44000e-01	-4.53997e-13	-4.44000e-01	
90	-4.40000e-01	-4.49997e-13	-4.40000e-01	
91	-4.36000e-01	-4.45997e-13	-4.36000e-01	
92	-4.32000e-01	-4.41997e-13	-4.32000e-01	
93	-4.28000e-01	-4.37997e-13	-4.28000e-01	
94	-4.24000e-01	-4.33997e-13	-4.24000e-01	
95	-4.20000e-01	-4.29997e-13	-4.20000e-01	
96	-4.16000e-01	-4.25997e-13	-4.16000e-01	
97	-4.12000e-01	-4.21997e-13	-4.12000e-01	
98	-4.08000e-01	-4.17997e-13	-4.08000e-01	
99	-4.04000e-01	-4.13996e-13	-4.04000e-01	
100	-4.00000e-01	-4.09996e-13	-4.00000e-01	
101	-3.96000e-01	-4.05996e-13	-3.96000e-01	
102	-3.92000e-01	-4.01996e-13	-3.92000e-01	
103	-3.88000e-01	-3.97996e-13	-3.88000e-01	
104	-3.84000e-01	-3.93996e-13	-3.84000e-01	
105	-3.80000e-01	-3.89996e-13	-3.80000e-01	
106	-3.76000e-01	-3.85996e-13	-3.76000e-01	
107	-3.72000e-01	-3.81995e-13	-3.72000e-01	
108	-3.68000e-01	-3.77995e-13	-3.68000e-01	
109	-3.64000e-01	-3.73995e-13	-3.64000e-01	
110	-3.60000e-01	-3.69995e-13	-3.60000e-01	
111	-3.56000e-01	-3.65995e-13	-3.56000e-01	
112	-3.52000e-01	-3.61995e-13	-3.52000e-01	

Index   v-sweep         out             v-sweep         
--------------------------------------------------------------------------------
113	-3.48000e-01	-3.57994e-13	-3.48000e-01	
114	-3.44000e-01	-3.53994e-13	-3.44000e-01	
115	-3.40000e-01	-3.49994e-13	-3.40000e-01	
116	-3.36000e-01	-3.45994e-13	-3.36000e-01	
117	-3.32000e-01	-3.41994e-13	-3.32000e-01	
118	-3.28000e-01	-3.37993e-13	-3.28000e-01	
119	-3.24000e-01	-3.33993e-13	-3.24000e-01	
120	-3.20000e-01	-3.29993e-13	-3.20000e-01	
121	-3.16000e-01	-3.25993e-13	-3.16000e-01	
122	-3.12000e-01	-3.21992e-13	-3.12000e-01	
123	-3.08000e-01	-3.17992e-13	-3.08000e-01	
124	-3.04000e-01	-3.13992e-13	-3.04000e-01	
125	-3.00000e-01	-3.09991e-13	-3.00000e-01	
126	-2.96000e-01	-3.05991e-13	-2.96000e-01	
127	-2.92000e-01	-3.01991e-13	-2.92000e-01	
128	-2.88000e-01	-2.97990e-13	-2.88000e-01	
129	-2.84000e-01	-2.93990e-13	-2.84000e-01	
130	-2.80000e-01	-2.89989e-13	-2.80000e-01	
131	-2.76000e-01	-2.85989e-13	-2.76000e-01	
132	-2.72000e-01	-2.81988e-13	-2.72000e-01	
133	-2.68000e-01	-2.77988e-13	-2.68000e-01	
134	-2.64000e-01	-2.73987e-13	-2.64000e-01	
135	-2.60000e-01	-2.69987e-13	-2.60000e-01	
136	-2.56000e-01	-2.65986e-13	-2.56000e-01	
137	-2.52000e-01	-2.61985e-13	-2.52000e-01	
138	-2.48000e-01	-2.57985e-13	-2.48000e-01	
139	-2.44000e-01	-2.53984e-13	-2.44000e-01	
140	-2.40000e-01	-2.49983e-13	-2.40000e-01	
141	-2.36000e-01	-2.45982e-13	-2.36000e-01	
142	-2.32000e-01	-2.41981e-13	-2.32000e-01	
143	-2.28000e-01	-2.37980e-13	-2.28000e-01	
144	-2.24000e-01	-2.33979e-13	-2.24000e-01	
145	-2.20000e-01	-2.29978e-13	-2.20000e-01	
146	-2.16000e-01	-2.25977e-13	-2.16000e-01	
147	-2.12000e-01	-2.21976e-13	-2.12000e-01	
148	-2.08000e-01	-2.17974e-13	-2.08000e-01	
149	-2.04000e-01	-2.13973e-13	-2.04000e-01	
150	-2.00000e-01	-2.09971e-13	-2.00000e-01	
151	-1.96000e-01	-2.05969e-13	-1.96000e-01	
152	-1.92000e-01	-2.01967e-13	-1.92000e-01	
153	-1.88000e-01	-1.97965e-13	-1.88000e-01	
154	-1.84000e-01	-1.93963e-13	-1.84000e-01	
155	-1.80000e-01	-1.89960e-13	-1.80000e-01	
156	-1.76000e-01	-1.85957e-13	-1.76000e-01	
157	-1.72000e-01	-1.81954e-13	-1.72000e-01	
158	-1.68000e-01	-1.77951e-13	-1.68000e-01	
159	-1.64000e-01	-1.73947e-13	-1.64000e-01	
160	-1.60000e-01	-1.69943e-13	-1.60000e-01	
161	-1.56000e-01	-1.65939e-13	-1.56000e-01	
162	-1.52000e-01	-1.61934e-13	-1.52000e-01	
163	-1.48000e-01	-1.57928e-13	-1.48000e-01	
164	-1.44000e-01	-1.53922e-13	-1.44000e-01	
165	-1.40000e-01	-1.49915e-13	-1.40000e-01	
166	-1.36000e-01	-1.45908e-13	-1.36000e-01	
167	-1.32000e-01	-1.41899e-13	-1.32000e-01	
168	-1.28000e-01	-1.37889e-13	-1.28000e-01	
169	-1.24000e-01	-1.33878e-13	-1.24000e-01	
170	-1.20000e-01	-1.29865e-13	-1.20000e-01	

Index   v-sweep         out             v-sweep         
--------------------------------------------------------------------------------
171	-1.16000e-01	-1.25851e-13	-1.16000e-01	
172	-1.12000e-01	-1.21834e-13	-1.12000e-01	
173	-1.08000e-01	-1.17815e-13	-1.08000e-01	
174	-1.04000e-01	-1.13793e-13	-1.04000e-01	
175	-1.00000e-01	-1.09767e-13	-1.00000e-01	
176	-9.60000e-02	-1.05737e-13	-9.60000e-02	
177	-9.20000e-02	-1.01701e-13	-9.20000e-02	
178	-8.80000e-02	-9.76587e-14	-8.80000e-02	
179	-8.40000e-02	-9.36076e-14	-8.40000e-02	
180	-8.00000e-02	-8.95457e-14	-8.00000e-02	
181	-7.60000e-02	-8.54705e-14	-7.60000e-02	
182	-7.20000e-02	-8.13819e-14	-7.20000e-02	
183	-6.80000e-02	-7.72785e-14	-6.80000e-02	
184	-6.40000e-02	-7.31579e-14	-6.40000e-02	
185	-6.00000e-02	-6.90170e-14	-6.00000e-02	
186	-5.60000e-02	-6.48526e-14	-5.60000e-02	
187	-5.20000e-02	-6.06607e-14	-5.20000e-02	
188	-4.80000e-02	-5.64367e-14	-4.80000e-02	
189	-4.40000e-02	-5.21753e-14	-4.40000e-02	
190	-4.00000e-02	-4.78701e-14	-4.00000e-02	
191	-3.60000e-02	-4.35138e-14	-3.60000e-02	
192	-3.20000e-02	-3.90980e-14	-3.20000e-02	
193	-2.80000e-02	-3.46127e-14	-2.80000e-02	
194	-2.40000e-02	-3.00462e-14	-2.40000e-02	
195	-2.00000e-02	-2.53849e-14	-2.00000e-02	
196	-1.60000e-02	-2.06130e-14	-1.60000e-02	
197	-1.20000e-02	-1.57120e-14	-1.20000e-02	
198	-8.00000e-03	-1.06604e-14	-8.00000e-03	
199	-4.00000e-03	-5.43285e-15	-4.00000e-03	
200	6.383782e-16	8.848478e-28	6.383782e-16	
201	4.000000e-03	5.672489e-15	4.000000e-03	
202	8.000000e-03	1.162470e-14	8.000000e-03	
203	1.200000e-02	1.790342e-14	1.200000e-02	
204	1.600000e-02	2.456325e-14	1.600000e-02	
205	2.000000e-02	3.166793e-14	2.000000e-02	
206	2.400000e-02	3.929187e-14	2.400000e-02	
207	2.800000e-02	4.752191e-14	2.800000e-02	
208	3.200000e-02	5.645941e-14	3.200000e-02	
209	3.600000e-02	6.622271e-14	3.600000e-02	
210	4.000000e-02	7.694992e-14	4.000000e-02	
211	4.400000e-02	8.880224e-14	4.400000e-02	
212	4.800000e-02	1.019679e-13	4.800000e-02	
213	5.200000e-02	1.166664e-13	5.200000e-02	
214	5.600000e-02	1.331543e-13	5.600000e-02	
215	6.000000e-02	1.517308e-13	6.000000e-02	
216	6.400000e-02	1.727451e-13	6.400000e-02	
217	6.800000e-02	1.966051e-13	6.800000e-02	
218	7.200000e-02	2.237867e-13	7.200000e-02	
219	7.600000e-02	2.548453e-13	7.600000e-02	
220	8.000000e-02	2.904295e-13	8.000000e-02	
221	8.400000e-02	3.312961e-13	8.400000e-02	
222	8.800000e-02	3.783286e-13	8.800000e-02	
223	9.200000e-02	4.325582e-13	9.200000e-02	
224	9.600000e-02	4.951887e-13	9.600000e-02	
225	1.000000e-01	5.676250e-13	1.000000e-01	
